date,unit_id,metric
2025-04-21,Nottingham,78323.96
2025-04-28,Nottingham,78119.01
2025-05-05,Nottingham,75988.5
2025-05-12,Nottingham,79564.44
2024-01-01,Sheffield,56962.7
2024-01-08,Sheffield,59326.3
2024-01-15,Sheffield,59080.15
2024-01-22,Sheffield,60217.1
2024-01-29,Sheffield,60734.15
2024-02-05,Sheffield,60517.29
2024-02-12,Sheffield,62910.98
2024-02-19,Sheffield,61680.33
2024-02-26,Sheffield,61239.8
2024-03-04,Sheffield,62176.79
2024-03-11,Sheffield,60053.95
2024-03-18,Sheffield,63617.12
2024-03-25,Sheffield,65220.49
2024-04-01,Sheffield,65106.68
2024-04-08,Sheffield,62659.83
2024-04-15,Sheffield,64671.33
2024-04-22,Sheffield,64805.18
2024-04-29,Sheffield,63222.33
2024-05-06,Sheffield,62441.21
2024-05-13,Sheffield,64166.73
2024-05-20,Sheffield,65271.88
2024-05-27,Sheffield,63960.57
2024-06-03,Sheffield,64884.55
2024-06-10,Sheffield,62172.18
2024-06-17,Sheffield,62836.24
2024-06-24,Sheffield,62537.92
2024-07-01,Sheffield,63043.54
2024-07-08,Sheffield,63417.43
2024-07-15,Sheffield,63224.96
2024-07-22,Sheffield,63077.44
2024-07-29,Sheffield,62540.58
2024-08-05,Sheffield,61546.72
2024-08-12,Sheffield,62631.0
2024-08-19,Sheffield,62736.33
2024-08-26,Sheffield,63594.82
2024-09-02,Sheffield,60254.47
2024-09-09,Sheffield,61884.03
2024-09-16,Sheffield,61599.88
2024-09-23,Sheffield,62660.6
2024-09-30,Sheffield,63814.11
2024-10-07,Sheffield,62390.28
2024-10-14,Sheffield,63551.41
2024-10-21,Sheffield,62842.96
2024-10-28,Sheffield,64439.98
2024-11-04,Sheffield,67697.63
2024-11-11,Sheffield,64290.76
2024-11-18,Sheffield,64719.68
2024-11-25,Sheffield,65873.4
2024-12-02,Sheffield,67728.83
2024-12-09,Sheffield,67106.77
2024-12-16,Sheffield,67919.12
2024-12-23,Sheffield,68634.8
2024-12-30,Sheffield,68233.05
2025-01-06,Sheffield,70800.65
2025-01-13,Sheffield,69712.79
2025-01-20,Sheffield,71128.27
2025-01-27,Sheffield,71630.67
2025-02-03,Sheffield,72331.24
2025-02-10,Sheffield,72844.67
2025-02-17,Sheffield,73932.19
2025-02-24,Sheffield,73616.58
2025-03-03,Sheffield,74549.92
2025-03-10,Sheffield,75754.89
2025-03-17,Sheffield,75239.73
2025-03-24,Sheffield,75571.56
2025-03-31,Sheffield,77237.68
2025-04-07,Sheffield,73892.22
2025-04-14,Sheffield,75648.07
2025-04-21,Sheffield,75073.58
2025-04-28,Sheffield,74585.65
2025-05-05,Sheffield,77056.12
2025-05-12,Sheffield,75343.84
